REGION,FUEL,TIMESLICE,YEAR,VALUE
GLOBAL,ELCBGDXX02,S1D4,2037,0.021866
GLOBAL,ELCBGDXX02,S1D4,2038,0.021866
GLOBAL,ELCBGDXX02,S1D4,2039,0.021866
GLOBAL,ELCBGDXX02,S1D4,2040,0.021866
GLOBAL,ELCBGDXX02,S1D4,2041,0.021866
GLOBAL,ELCBGDXX02,S1D4,2042,0.021866
GLOBAL,ELCBGDXX02,S1D4,2043,0.021866
GLOBAL,ELCBGDXX02,S1D4,2044,0.021866
GLOBAL,ELCBGDXX02,S1D4,2045,0.021866
GLOBAL,ELCBGDXX02,S1D4,2046,0.021866
GLOBAL,ELCBGDXX02,S1D4,2047,0.021866
GLOBAL,ELCBGDXX02,S1D4,2048,0.021866
GLOBAL,ELCBGDXX02,S1D4,2049,0.021866
GLOBAL,ELCBGDXX02,S1D4,2050,0.021866
GLOBAL,ELCBGDXX02,S1D5,2023,0.017798
GLOBAL,ELCBGDXX02,S1D5,2024,0.017798
GLOBAL,ELCBGDXX02,S1D5,2025,0.017798
GLOBAL,ELCBGDXX02,S1D5,2026,0.017798
GLOBAL,ELCBGDXX02,S1D5,2027,0.017798
GLOBAL,ELCBGDXX02,S1D5,2028,0.017798
GLOBAL,ELCBGDXX02,S1D5,2029,0.017798
GLOBAL,ELCBGDXX02,S1D5,2030,0.017798
GLOBAL,ELCBGDXX02,S1D5,2031,0.017798
GLOBAL,ELCBGDXX02,S1D5,2032,0.017798
GLOBAL,ELCBGDXX02,S1D5,2033,0.017798
GLOBAL,ELCBGDXX02,S1D5,2034,0.017798
GLOBAL,ELCBGDXX02,S1D5,2035,0.017798
GLOBAL,ELCBGDXX02,S1D5,2036,0.017798
GLOBAL,ELCBGDXX02,S1D5,2037,0.017798
GLOBAL,ELCBGDXX02,S1D5,2038,0.017798
GLOBAL,ELCBGDXX02,S1D5,2039,0.017798
GLOBAL,ELCBGDXX02,S1D5,2040,0.017798
GLOBAL,ELCBGDXX02,S1D5,2041,0.017798
GLOBAL,ELCBGDXX02,S1D5,2042,0.017798
GLOBAL,ELCBGDXX02,S1D5,2043,0.017798
GLOBAL,ELCBGDXX02,S1D5,2044,0.017798
GLOBAL,ELCBGDXX02,S1D5,2045,0.017798
GLOBAL,ELCBGDXX02,S1D5,2046,0.017798
GLOBAL,ELCBGDXX02,S1D5,2047,0.017798
GLOBAL,ELCBGDXX02,S1D5,2048,0.017798
GLOBAL,ELCBGDXX02,S1D5,2049,0.017798
GLOBAL,ELCBGDXX02,S1D5,2050,0.017798
GLOBAL,ELCBGDXX02,S2D1,2023,0.064752
GLOBAL,ELCBGDXX02,S2D1,2024,0.064752
GLOBAL,ELCBGDXX02,S2D1,2025,0.064752
GLOBAL,ELCBGDXX02,S2D1,2026,0.064752
GLOBAL,ELCBGDXX02,S2D1,2027,0.064752
GLOBAL,ELCBGDXX02,S2D1,2028,0.064752
GLOBAL,ELCBGDXX02,S2D1,2029,0.064752
GLOBAL,ELCBGDXX02,S2D1,2030,0.064752
GLOBAL,ELCBGDXX02,S2D1,2031,0.064752
GLOBAL,ELCBGDXX02,S2D1,2032,0.064752
GLOBAL,ELCBGDXX02,S2D1,2033,0.064752
GLOBAL,ELCBGDXX02,S2D1,2034,0.064752
GLOBAL,ELCBGDXX02,S2D1,2035,0.064752
GLOBAL,ELCBGDXX02,S2D1,2036,0.064752
GLOBAL,ELCBGDXX02,S2D1,2037,0.064752
GLOBAL,ELCBGDXX02,S2D1,2038,0.064752
GLOBAL,ELCBGDXX02,S2D1,2039,0.064752
GLOBAL,ELCBGDXX02,S2D1,2040,0.064752
GLOBAL,ELCBGDXX02,S2D1,2041,0.064752
GLOBAL,ELCBGDXX02,S2D1,2042,0.064752
GLOBAL,ELCBGDXX02,S2D1,2043,0.064752
GLOBAL,ELCBGDXX02,S2D1,2044,0.064752
GLOBAL,ELCBGDXX02,S2D1,2045,0.064752
GLOBAL,ELCBGDXX02,S2D1,2046,0.064752
GLOBAL,ELCBGDXX02,S2D1,2047,0.064752
GLOBAL,ELCBGDXX02,S2D1,2048,0.064752
GLOBAL,ELCBGDXX02,S2D1,2049,0.064752
GLOBAL,ELCBGDXX02,S2D1,2050,0.064752
GLOBAL,ELCBGDXX02,S2D2,2023,0.112587
GLOBAL,ELCBGDXX02,S2D2,2024,0.112587
GLOBAL,ELCBGDXX02,S2D2,2025,0.112587
GLOBAL,ELCBGDXX02,S2D2,2026,0.112587
GLOBAL,ELCBGDXX02,S2D2,2027,0.112587
GLOBAL,ELCBGDXX02,S2D2,2028,0.112587
GLOBAL,ELCBGDXX02,S2D2,2029,0.112587
GLOBAL,ELCBGDXX02,S2D2,2030,0.112587
GLOBAL,ELCBGDXX02,S2D2,2031,0.112587
GLOBAL,ELCBGDXX02,S2D2,2032,0.112587
GLOBAL,ELCBGDXX02,S2D2,2033,0.112587
GLOBAL,ELCBGDXX02,S2D2,2034,0.112587
GLOBAL,ELCBGDXX02,S2D2,2035,0.112587
GLOBAL,ELCBGDXX02,S2D2,2036,0.112587
GLOBAL,ELCBGDXX02,S2D2,2037,0.112587
GLOBAL,ELCBGDXX02,S2D2,2038,0.112587
GLOBAL,ELCBGDXX02,S2D2,2039,0.112587
GLOBAL,ELCBGDXX02,S2D2,2040,0.112587
GLOBAL,ELCBGDXX02,S2D2,2041,0.112587
GLOBAL,ELCBGDXX02,S2D2,2042,0.112587
GLOBAL,ELCBGDXX02,S2D2,2043,0.112587
GLOBAL,ELCBGDXX02,S2D2,2044,0.112587
GLOBAL,ELCBGDXX02,S2D2,2045,0.112587
GLOBAL,ELCBGDXX02,S2D2,2046,0.112587
GLOBAL,ELCBGDXX02,S2D2,2047,0.112587
GLOBAL,ELCBGDXX02,S2D2,2048,0.112587
GLOBAL,ELCBGDXX02,S2D2,2049,0.112587
GLOBAL,ELCBGDXX02,S2D2,2050,0.112587
GLOBAL,ELCBGDXX02,S2D3,2023,0.033108
GLOBAL,ELCBGDXX02,S2D3,2024,0.033108
GLOBAL,ELCBGDXX02,S2D3,2025,0.033108
GLOBAL,ELCBGDXX02,S2D3,2026,0.033108
GLOBAL,ELCBGDXX02,S2D3,2027,0.033108
GLOBAL,ELCBGDXX02,S2D3,2028,0.033108
GLOBAL,ELCBGDXX02,S2D3,2029,0.033108
GLOBAL,ELCBGDXX02,S2D3,2030,0.033108
GLOBAL,ELCBGDXX02,S2D3,2031,0.033108
GLOBAL,ELCBGDXX02,S2D3,2032,0.033108
GLOBAL,ELCBGDXX02,S2D3,2033,0.033108
GLOBAL,ELCBGDXX02,S2D3,2034,0.033108
GLOBAL,ELCBGDXX02,S2D3,2035,0.033108
GLOBAL,ELCBGDXX02,S2D3,2036,0.033108
GLOBAL,ELCBGDXX02,S2D3,2037,0.033108
GLOBAL,ELCBGDXX02,S2D3,2038,0.033108
GLOBAL,ELCBGDXX02,S2D3,2039,0.033108
GLOBAL,ELCBGDXX02,S2D3,2040,0.033108
GLOBAL,ELCBGDXX02,S2D3,2041,0.033108
GLOBAL,ELCBGDXX02,S2D3,2042,0.033108
GLOBAL,ELCBGDXX02,S2D3,2043,0.033108
GLOBAL,ELCBGDXX02,S2D3,2044,0.033108
GLOBAL,ELCBGDXX02,S2D3,2045,0.033108
GLOBAL,ELCBGDXX02,S2D3,2046,0.033108
GLOBAL,ELCBGDXX02,S2D3,2047,0.033108
GLOBAL,ELCBGDXX02,S2D3,2048,0.033108
GLOBAL,ELCBGDXX02,S2D3,2049,0.033108
GLOBAL,ELCBGDXX02,S2D3,2050,0.033108
GLOBAL,ELCBGDXX02,S2D4,2023,0.02353
GLOBAL,ELCBGDXX02,S2D4,2024,0.02353
GLOBAL,ELCBGDXX02,S2D4,2025,0.02353
GLOBAL,ELCBGDXX02,S2D4,2026,0.02353
GLOBAL,ELCBGDXX02,S2D4,2027,0.02353
GLOBAL,ELCBGDXX02,S2D4,2028,0.02353
GLOBAL,ELCBGDXX02,S2D4,2029,0.02353
GLOBAL,ELCBGDXX02,S2D4,2030,0.02353
GLOBAL,ELCBGDXX02,S2D4,2031,0.02353
GLOBAL,ELCBGDXX02,S2D4,2032,0.02353
GLOBAL,ELCBGDXX02,S2D4,2033,0.02353
GLOBAL,ELCBGDXX02,S2D4,2034,0.02353
GLOBAL,ELCBGDXX02,S2D4,2035,0.02353
GLOBAL,ELCBGDXX02,S2D4,2036,0.02353
GLOBAL,ELCBGDXX02,S2D4,2037,0.02353
GLOBAL,ELCBGDXX02,S2D4,2038,0.02353
GLOBAL,ELCBGDXX02,S2D4,2039,0.02353
GLOBAL,ELCBGDXX02,S2D4,2040,0.02353
GLOBAL,ELCBGDXX02,S2D4,2041,0.02353
GLOBAL,ELCBGDXX02,S2D4,2042,0.02353
GLOBAL,ELCBGDXX02,S2D4,2043,0.02353
GLOBAL,ELCBGDXX02,S2D4,2044,0.02353
GLOBAL,ELCBGDXX02,S2D4,2045,0.02353
GLOBAL,ELCBGDXX02,S2D4,2046,0.02353
GLOBAL,ELCBGDXX02,S2D4,2047,0.02353
GLOBAL,ELCBGDXX02,S2D4,2048,0.02353
GLOBAL,ELCBGDXX02,S2D4,2049,0.02353
GLOBAL,ELCBGDXX02,S2D4,2050,0.02353
GLOBAL,ELCBGDXX02,S2D5,2023,0.020671
GLOBAL,ELCBGDXX02,S2D5,2024,0.020671
GLOBAL,ELCBGDXX02,S2D5,2025,0.020671
GLOBAL,ELCBGDXX02,S2D5,2026,0.020671
GLOBAL,ELCBGDXX02,S2D5,2027,0.020671
GLOBAL,ELCBGDXX02,S2D5,2028,0.020671
GLOBAL,ELCBGDXX02,S2D5,2029,0.020671
GLOBAL,ELCBGDXX02,S2D5,2030,0.020671
GLOBAL,ELCBGDXX02,S2D5,2031,0.020671
GLOBAL,ELCBGDXX02,S2D5,2032,0.020671
GLOBAL,ELCBGDXX02,S2D5,2033,0.020671
GLOBAL,ELCBGDXX02,S2D5,2034,0.020671
GLOBAL,ELCBGDXX02,S2D5,2035,0.020671
GLOBAL,ELCBGDXX02,S2D5,2036,0.020671
GLOBAL,ELCBGDXX02,S2D5,2037,0.020671
GLOBAL,ELCBGDXX02,S2D5,2038,0.020671
GLOBAL,ELCBGDXX02,S2D5,2039,0.020671
GLOBAL,ELCBGDXX02,S2D5,2040,0.020671
GLOBAL,ELCBGDXX02,S2D5,2041,0.020671
GLOBAL,ELCBGDXX02,S2D5,2042,0.020671
GLOBAL,ELCBGDXX02,S2D5,2043,0.020671
GLOBAL,ELCBGDXX02,S2D5,2044,0.020671
GLOBAL,ELCBGDXX02,S2D5,2045,0.020671
GLOBAL,ELCBGDXX02,S2D5,2046,0.020671
GLOBAL,ELCBGDXX02,S2D5,2047,0.020671
GLOBAL,ELCBGDXX02,S2D5,2048,0.020671
GLOBAL,ELCBGDXX02,S2D5,2049,0.020671
GLOBAL,ELCBGDXX02,S2D5,2050,0.020671
GLOBAL,ELCBGDXX02,S3D1,2023,0.094008
GLOBAL,ELCBGDXX02,S3D1,2024,0.094008
GLOBAL,ELCBGDXX02,S3D1,2025,0.094008
GLOBAL,ELCBGDXX02,S3D1,2026,0.094008
GLOBAL,ELCBGDXX02,S3D1,2027,0.094008
GLOBAL,ELCBGDXX02,S3D1,2028,0.094008
GLOBAL,ELCBGDXX02,S3D1,2029,0.094008
GLOBAL,ELCBGDXX02,S3D1,2030,0.094008
GLOBAL,ELCBGDXX02,S3D1,2031,0.094008
GLOBAL,ELCBGDXX02,S3D1,2032,0.094008
GLOBAL,ELCBGDXX02,S3D1,2033,0.094008
GLOBAL,ELCBGDXX02,S3D1,2034,0.094008
GLOBAL,ELCBGDXX02,S3D1,2035,0.094008
GLOBAL,ELCBGDXX02,S3D1,2036,0.094008
GLOBAL,ELCBGDXX02,S3D1,2037,0.094008
GLOBAL,ELCBGDXX02,S3D1,2038,0.094008
GLOBAL,ELCBGDXX02,S3D1,2039,0.094008
GLOBAL,ELCBGDXX02,S3D1,2040,0.094008
GLOBAL,ELCBGDXX02,S3D1,2041,0.094008
GLOBAL,ELCBGDXX02,S3D1,2042,0.094008
GLOBAL,ELCBGDXX02,S3D1,2043,0.094008
GLOBAL,ELCBGDXX02,S3D1,2044,0.094008
GLOBAL,ELCBGDXX02,S3D1,2045,0.094008
GLOBAL,ELCBGDXX02,S3D1,2046,0.094008
GLOBAL,ELCBGDXX02,S3D1,2047,0.094008
GLOBAL,ELCBGDXX02,S3D1,2048,0.094008
GLOBAL,ELCBGDXX02,S3D1,2049,0.094008
GLOBAL,ELCBGDXX02,S3D1,2050,0.094008
GLOBAL,ELCBGDXX02,S3D2,2023,0.155291
GLOBAL,ELCBGDXX02,S3D2,2024,0.155291
GLOBAL,ELCBGDXX02,S3D2,2025,0.155291
GLOBAL,ELCBGDXX02,S3D2,2026,0.155291
GLOBAL,ELCBGDXX02,S3D2,2027,0.155291
GLOBAL,ELCBGDXX02,S3D2,2028,0.155291
GLOBAL,ELCBGDXX02,S3D2,2029,0.155291
GLOBAL,ELCBGDXX02,S3D2,2030,0.155291
GLOBAL,ELCBGDXX02,S3D2,2031,0.155291
GLOBAL,ELCBGDXX02,S3D2,2032,0.155291
GLOBAL,ELCBGDXX02,S3D2,2033,0.155291
GLOBAL,ELCBGDXX02,S3D2,2034,0.155291
GLOBAL,ELCBGDXX02,S3D2,2035,0.155291
GLOBAL,ELCBGDXX02,S3D2,2036,0.155291
GLOBAL,ELCBGDXX02,S3D2,2037,0.155291
GLOBAL,ELCBGDXX02,S3D2,2038,0.155291
GLOBAL,ELCBGDXX02,S3D2,2039,0.155291
GLOBAL,ELCBGDXX02,S3D2,2040,0.155291
GLOBAL,ELCBGDXX02,S3D2,2041,0.155291
GLOBAL,ELCBGDXX02,S3D2,2042,0.155291
GLOBAL,ELCBGDXX02,S3D2,2043,0.155291
GLOBAL,ELCBGDXX02,S3D2,2044,0.155291
GLOBAL,ELCBGDXX02,S3D2,2045,0.155291
GLOBAL,ELCBGDXX02,S3D2,2046,0.155291
GLOBAL,ELCBGDXX02,S3D2,2047,0.155291
GLOBAL,ELCBGDXX02,S3D2,2048,0.155291
GLOBAL,ELCBGDXX02,S3D2,2049,0.155291
GLOBAL,ELCBGDXX02,S3D2,2050,0.155291
GLOBAL,ELCBGDXX02,S3D3,2023,0.044522
GLOBAL,ELCBGDXX02,S3D3,2024,0.044522
GLOBAL,ELCBGDXX02,S3D3,2025,0.044522
GLOBAL,ELCBGDXX02,S3D3,2026,0.044522
GLOBAL,ELCBGDXX02,S3D3,2027,0.044522
GLOBAL,ELCBGDXX02,S3D3,2028,0.044522
GLOBAL,ELCBGDXX02,S3D3,2029,0.044522
GLOBAL,ELCBGDXX02,S3D3,2030,0.044522
GLOBAL,ELCBGDXX02,S3D3,2031,0.044522
GLOBAL,ELCBGDXX02,S3D3,2032,0.044522
GLOBAL,ELCBGDXX02,S3D3,2033,0.044522
GLOBAL,ELCBGDXX02,S3D3,2034,0.044522
GLOBAL,ELCBGDXX02,S3D3,2035,0.044522
GLOBAL,ELCBGDXX02,S3D3,2036,0.044522
GLOBAL,ELCBGDXX02,S3D3,2037,0.044522
GLOBAL,ELCBGDXX02,S3D3,2038,0.044522
GLOBAL,ELCBGDXX02,S3D3,2039,0.044522
GLOBAL,ELCBGDXX02,S3D3,2040,0.044522
GLOBAL,ELCBGDXX02,S3D3,2041,0.044522
GLOBAL,ELCBGDXX02,S3D3,2042,0.044522
GLOBAL,ELCBGDXX02,S3D3,2043,0.044522
GLOBAL,ELCBGDXX02,S3D3,2044,0.044522
GLOBAL,ELCBGDXX02,S3D3,2045,0.044522
GLOBAL,ELCBGDXX02,S3D3,2046,0.044522
GLOBAL,ELCBGDXX02,S3D3,2047,0.044522
GLOBAL,ELCBGDXX02,S3D3,2048,0.044522
GLOBAL,ELCBGDXX02,S3D3,2049,0.044522
GLOBAL,ELCBGDXX02,S3D3,2050,0.044522
GLOBAL,ELCBGDXX02,S3D4,2023,0.032875
GLOBAL,ELCBGDXX02,S3D4,2024,0.032875
GLOBAL,ELCBGDXX02,S3D4,2025,0.032875
GLOBAL,ELCBGDXX02,S3D4,2026,0.032875
GLOBAL,ELCBGDXX02,S3D4,2027,0.032875
GLOBAL,ELCBGDXX02,S3D4,2028,0.032875
GLOBAL,ELCBGDXX02,S3D4,2029,0.032875
GLOBAL,ELCBGDXX02,S3D4,2030,0.032875
GLOBAL,ELCBGDXX02,S3D4,2031,0.032875
GLOBAL,ELCBGDXX02,S3D4,2032,0.032875
GLOBAL,ELCBGDXX02,S3D4,2033,0.032875
GLOBAL,ELCBGDXX02,S3D4,2034,0.032875
GLOBAL,ELCBGDXX02,S3D4,2035,0.032875
GLOBAL,ELCBGDXX02,S3D4,2036,0.032875
GLOBAL,ELCBGDXX02,S3D4,2037,0.032875
GLOBAL,ELCBGDXX02,S3D4,2038,0.032875
GLOBAL,ELCBGDXX02,S3D4,2039,0.032875
GLOBAL,ELCBGDXX02,S3D4,2040,0.032875
GLOBAL,ELCBGDXX02,S3D4,2041,0.032875
GLOBAL,ELCBGDXX02,S3D4,2042,0.032875
GLOBAL,ELCBGDXX02,S3D4,2043,0.032875
GLOBAL,ELCBGDXX02,S3D4,2044,0.032875
GLOBAL,ELCBGDXX02,S3D4,2045,0.032875
GLOBAL,ELCBGDXX02,S3D4,2046,0.032875
GLOBAL,ELCBGDXX02,S3D4,2047,0.032875
GLOBAL,ELCBGDXX02,S3D4,2048,0.032875
GLOBAL,ELCBGDXX02,S3D4,2049,0.032875
GLOBAL,ELCBGDXX02,S3D4,2050,0.032875
GLOBAL,ELCBGDXX02,S3D5,2023,0.029713
GLOBAL,ELCBGDXX02,S3D5,2024,0.029713
GLOBAL,ELCBGDXX02,S3D5,2025,0.029713
GLOBAL,ELCBGDXX02,S3D5,2026,0.029713
GLOBAL,ELCBGDXX02,S3D5,2027,0.029713
GLOBAL,ELCBGDXX02,S3D5,2028,0.029713
GLOBAL,ELCBGDXX02,S3D5,2029,0.029713
GLOBAL,ELCBGDXX02,S3D5,2030,0.029713
GLOBAL,ELCBGDXX02,S3D5,2031,0.029713
GLOBAL,ELCBGDXX02,S3D5,2032,0.029713
GLOBAL,ELCBGDXX02,S3D5,2033,0.029713
GLOBAL,ELCBGDXX02,S3D5,2034,0.029713
GLOBAL,ELCBGDXX02,S3D5,2035,0.029713
GLOBAL,ELCBGDXX02,S3D5,2036,0.029713
GLOBAL,ELCBGDXX02,S3D5,2037,0.029713
GLOBAL,ELCBGDXX02,S3D5,2038,0.029713
GLOBAL,ELCBGDXX02,S3D5,2039,0.029713
GLOBAL,ELCBGDXX02,S3D5,2040,0.029713
GLOBAL,ELCBGDXX02,S3D5,2041,0.029713
GLOBAL,ELCBGDXX02,S3D5,2042,0.029713
GLOBAL,ELCBGDXX02,S3D5,2043,0.029713
GLOBAL,ELCBGDXX02,S3D5,2044,0.029713
GLOBAL,ELCBGDXX02,S3D5,2045,0.029713
GLOBAL,ELCBGDXX02,S3D5,2046,0.029713
GLOBAL,ELCBGDXX02,S3D5,2047,0.029713
GLOBAL,ELCBGDXX02,S3D5,2048,0.029713
GLOBAL,ELCBGDXX02,S3D5,2049,0.029713
GLOBAL,ELCBGDXX02,S3D5,2050,0.029713
GLOBAL,ELCBGDXX02,S4D1,2023,0.039096
GLOBAL,ELCBGDXX02,S4D1,2024,0.039096
GLOBAL,ELCBGDXX02,S4D1,2025,0.039096
GLOBAL,ELCBGDXX02,S4D1,2026,0.039096
GLOBAL,ELCBGDXX02,S4D1,2027,0.039096
GLOBAL,ELCBGDXX02,S4D1,2028,0.039096
GLOBAL,ELCBGDXX02,S4D1,2029,0.039096
GLOBAL,ELCBGDXX02,S4D1,2030,0.039096
GLOBAL,ELCBGDXX02,S4D1,2031,0.039096
GLOBAL,ELCBGDXX02,S4D1,2032,0.039096
GLOBAL,ELCBGDXX02,S4D1,2033,0.039096
GLOBAL,ELCBGDXX02,S4D1,2034,0.039096
GLOBAL,ELCBGDXX02,S4D1,2035,0.039096
GLOBAL,ELCBGDXX02,S4D1,2036,0.039096
GLOBAL,ELCBGDXX02,S4D1,2037,0.039096
GLOBAL,ELCBGDXX02,S4D1,2038,0.039096
GLOBAL,ELCBGDXX02,S4D1,2039,0.039096
GLOBAL,ELCBGDXX02,S4D1,2040,0.039096
GLOBAL,ELCBGDXX02,S4D1,2041,0.039096
GLOBAL,ELCBGDXX02,S4D1,2042,0.039096
GLOBAL,ELCBGDXX02,S4D1,2043,0.039096
GLOBAL,ELCBGDXX02,S4D1,2044,0.039096
GLOBAL,ELCBGDXX02,S4D1,2045,0.039096
GLOBAL,ELCBGDXX02,S4D1,2046,0.039096
GLOBAL,ELCBGDXX02,S4D1,2047,0.039096
GLOBAL,ELCBGDXX02,S4D1,2048,0.039096
GLOBAL,ELCBGDXX02,S4D1,2049,0.039096
GLOBAL,ELCBGDXX02,S4D1,2050,0.039096
GLOBAL,ELCBGDXX02,S4D2,2023,0.069449
GLOBAL,ELCBGDXX02,S4D2,2024,0.069449
GLOBAL,ELCBGDXX02,S4D2,2025,0.069449
GLOBAL,ELCBGDXX02,S4D2,2026,0.069449
GLOBAL,ELCBGDXX02,S4D2,2027,0.069449
GLOBAL,ELCBGDXX02,S4D2,2028,0.069449
GLOBAL,ELCBGDXX02,S4D2,2029,0.069449
GLOBAL,ELCBGDXX02,S4D2,2030,0.069449
GLOBAL,ELCBGDXX02,S4D2,2031,0.069449
GLOBAL,ELCBGDXX02,S4D2,2032,0.069449
GLOBAL,ELCBGDXX02,S4D2,2033,0.069449
GLOBAL,ELCBGDXX02,S4D2,2034,0.069449
GLOBAL,ELCBGDXX02,S4D2,2035,0.069449
GLOBAL,ELCBGDXX02,S4D2,2036,0.069449
GLOBAL,ELCBGDXX02,S4D2,2037,0.069449
GLOBAL,ELCBGDXX02,S4D2,2038,0.069449
